seriali	wti_adY12	wti_chY12	wtn_adY12	wtn_chY12	wti_adY1216	wti_adultY1	wti_childY1	wtn_adultY1	wtn_childY1	wti_adY1_16	wti_adultY2	wti_childY2	wtn_adultY2	wtn_childY2	wti_adY2_16	wti_adY123	wti_chY123	wtn_adY123	wtn_chY123	wti_adY12316	wtb_adY123	wtb_chy123
10603161	.907500942188464	0	.922133762582898	0	.8178803	.983368417634082	0	.823799322176467	0	.9654925	0	0	0	0	0	.851869924923263	0	.869894880620533	0	.7950153	1.12200976539297	0
10603211	.265753032188819	0	.2255643246057	0	.2736683	.300807176777448	0	.215737657106227	0	.31126	0	0	0	0	0	.289481989519259	0	.24709285884938	0	.2964385	.306812360090708	0
10603251	.321313777959307	0	.283918310092416	0	.3308275	.382365143465842	0	.343456065191899	0	.3930584	0	0	0	0	0	.269002959725056	0	.239498035176636	0	.2760467	.234742699107197	0
10604022	0	1.23487561861564	0	0	0	0	1.23099810210149	0	0	0	0	0	0	0	0	0	1.16309006256827	0	0	0	0	0
10604172	0	.716305171237628	0	0	0	0	.805947506856461	0	0	0	0	0	0	0	0	0	.668889545640766	0	0	0	0	0
10604182	0	.608369825942134	0	0	0	0	.569103141766448	0	0	0	0	0	0	0	0	0	.577361474444667	0	0	0	0	0
10605042	0	.490884883021638	0	.598001217192532	0	0	.439969814162984	0	.506765659964844	0	0	0	0	0	0	0	.439853403332932	0	.583751165898745	0	0	0
10605071	.778210227386079	0	0	0	.8685286	.752416436834652	0	0	0	.854941	0	0	0	0	0	.843852116787459	0	0	0	.9129037	0	0
10605072	0	.823250068952226	0	0	0	0	.820665553700241	0	0	0	0	0	0	0	0	0	.775393375045514	0	0	0	0	0
10605102	0	.442314913562258	0	.484408447273349	0	0	.416863810190668	0	.435984655981089	0	0	0	0	0	0	0	.412880743575261	0	.491909696256782	0	0	0
10605142	0	.820172855219749	0	.718360210894478	0	0	.70627572214458	0	.65643714715787	0	0	0	0	0	0	0	.771722043651805	0	.692763466557021	0	0	0
10605181	1.52130980694937	0	1.39635648738701	0	1.532863	1.47494379381282	0	1.70462201927966	0	1.520274	0	0	0	0	0	1.60477994782218	0	1.52326806533424	0	1.614072	1.34426078491299	0
10605211	1.80998533888998	0	2.22974555695675	0	1.812253	1.85236383623302	0	2.30678360898368	0	1.922184	0	0	0	0	0	1.68672384670323	0	2.53358309636171	0	1.685861	3.61556203060437	0
10605212	0	.489727428891559	0	.514660527007362	0	0	.529084382664439	0	.515657564507502	0	0	0	0	0	0	0	.435845135361054	0	.530344066712669	0	0	0
10605242	0	.40557982671839	0	.42961126942236	0	0	.379402262040136	0	.450264714245502	0	0	0	0	0	0	0	.384907566956099	0	.413183211088311	0	0	0
10605251	1.62055209292432	0	1.99606002738466	0	1.626248	1.84080044058306	0	1.92909282021647	0	1.806073	0	0	0	0	0	1.60956509530738	0	2.11978971150327	0	1.6145	2.27950941465345	0
10605261	1.06761588913795	0	1.07071289114318	0	1.153556	1.15690999813538	0	1.12609825279289	0	1.16436	0	0	0	0	0	1.00141722894953	0	1.07016329150149	0	1.081634	0	0
10605272	0	.489727428891559	0	.516816186949024	0	0	.529084382664439	0	.560789102452477	0	0	0	0	0	0	0	.435845135361054	0	.533723450490534	0	0	0
10606052	0	1.28241280927112	0	1.24283844874218	0	0	1.38653111809311	0	1.5168020760356	0	0	0	0	0	0	0	1.19318555519729	0	1.13517011483723	0	0	1.03215522329958
10606071	.480535937084104	0	.45511883944907	0	.4187217	.382065492859574	0	.284622573989371	0	.3482483	0	0	0	0	0	.488434781247333	0	.435039890145774	0	.4564394	0	0
10606111	.400909345764134	0	.307127457549341	0	.4000228	.440499439583122	0	.183520564474901	0	.4420731	0	0	0	0	0	.524855779812409	0	.404279181811825	0	.530037	0	0
10606181	1.20272825273348	0	.931919760780264	0	1.200068	1.32149843422166	0	.846841377475397	0	1.326219	0	0	0	0	0	1.57456733943723	0	1.18309332072007	0	1.590111	0	0
10606211	.369248986795694	0	.31392729197299	0	.3716426	.346030169141884	0	.378308752651746	0	.3101994	0	0	0	0	0	.335454566011866	0	.284236786981683	0	.3370021	.225999361416052	0
10606251	.273772826294539	0	.218256609262948	0	.272846	.298282721457899	0	.205054879497969	0	.2392571	0	0	0	0	0	.366026877966322	0	.295146564429621	0	.3679951	.303963345184312	0
10607011	.773767832370365	0	.757452233624343	0	.9360857	.931883131751681	0	.877060745068937	0	1.019948	0	0	0	0	0	.807744418474262	0	.730498646984746	0	.9331004	0	0
10607012	0	.458969716811144	0	.390971163489999	0	0	.637705880274093	0	.477463460265487	0	0	0	0	0	0	0	.48376069144602	0	.420380918574242	0	0	0
10607071	.491040413135325	0	.416786217396227	0	.5070844	.549383694006421	0	.411865706544692	0	.5657755	0	0	0	0	0	.447529789614116	0	.379369758293035	0	.4590491	0	0
10607082	0	1.82664722604714	0	1.52573367659514	0	0	2.20765402642939	0	1.57668857716385	0	0	0	0	0	0	0	1.92402815155036	0	1.65222131487386	0	0	0
10607102	0	1.36998520487398	0	1.19939093214224	0	0	1.65574029137317	0	1.24325153459386	0	0	0	0	0	0	0	1.44302111366277	0	1.32057875723176	0	0	0
10607111	.982081041711728	0	.895015757551536	0	1.014169	1.09876738801284	0	.896931067260391	0	1.131551	0	0	0	0	0	.895059579228232	0	.800246240724657	0	.9180983	.810919408921591	0
10607142	0	.917939261893188	0	.781942326979997	0	0	1.27541130365045	0	1.03076095531684	0	0	0	0	0	0	0	.967521258881521	0	.8407616481132	0	0	0
10607161	.386883916185182	0	.378726116812171	0	.4680429	.46594156587584	0	.466497994588086	0	.5099741	0	0	0	0	0	.4038720535213	0	.365249323492373	0	.4665502	0	0
10607162	0	.913323183700824	0	.763915440094299	0	0	1.1038270132147	0	.79425228978938	0	0	0	0	0	0	0	.962014323796217	0	.825318788630896	0	0	0
10607211	.982081041711728	0	.928234853264507	0	1.014169	1.09876738801284	0	.857650108383952	0	1.131551	0	0	0	0	0	.895059579228232	0	.864065895263185	0	.9180983	0	0
10607251	1.22700458421557	0	0	0	1.259541	1.5199133244891	0	0	0	1.54361	0	0	0	0	0	1.1515310271688	0	0	0	1.178245	0	0
10608011	.635920875179567	0	.614916170839634	0	.6794589	.665243745260258	0	.65640624105189	0	.6486712	0	0	0	0	0	.614705682862642	0	.59712907410836	0	.6768178	0	0
10608022	0	.531581245001788	0	.63022110837847	0	0	.452651330717851	0	.573399208174334	0	0	0	0	0	0	0	.573168678821587	0	.573011031702219	0	0	0
10608062	0	1.31560546825218	0	1.1388117646409	0	0	1.35434906899838	0	.974781272597112	0	0	0	0	0	0	0	1.29915031087907	0	1.12415597399608	0	0	0
10608092	0	.639516590297282	0	.757807080113355	0	0	.689495695807863	0	.85904885481421	0	0	0	0	0	0	0	.664696750017685	0	.674743772596451	0	0	.449302970615272
10608111	.712608419321828	0	.680031198818437	0	.6794589	.68483419751705	0	.569788772992331	0	.6486712	0	0	0	0	0	.731562316770155	0	.724376981243631	0	.6768178	0	0
10608142	0	.602969031629979	0	.573652440451717	0	0	.509909298383566	0	.465782285551092	0	0	0	0	0	0	0	.588542262772881	0	.511892994233271	0	0	0
10608161	.837733365451864	0	1.10154677203903	0	.9313775	.865305501403069	0	.919589449429186	0	.8332134	0	0	0	0	0	.993064008913847	0	1.09591939755904	0	1.10054	0	0
10608162	0	2.16259571136619	0	1.85767640784348	0	0	1.99618804621312	0	1.60944463081857	0	0	0	0	0	0	0	2.30940943868629	0	1.93180639074232	0	0	0
10609042	0	1.55695440322017	0	0	0	0	1.35931052153856	0	0	0	0	0	0	0	0	0	1.4970884595281	0	0	0	0	0
10609071	.935274528679771	0	1.32103347671163	0	1.125764	.808585279013864	0	1.19304375308915	0	.8881278	0	0	0	0	0	1.05442289780615	0	1.22480654712943	0	1.184334	1.06635926216385	0
10609072	0	2.33543160483025	0	2.36177308455476	0	0	2.03896555385897	0	2.29280980695997	0	0	0	0	0	0	0	2.24563330934474	0	2.24146508999393	0	0	0
10609151	.686146007227497	0	0	0	.5628821	.501480012306913	0	0	0	.4440639	0	0	0	0	0	.679970236226926	0	0	0	.592167	0	0
10609152	0	.610583242304537	0	0	0	0	.499179968795124	0	0	0	0	0	0	0	0	0	.597593046439101	0	0	0	0	0
10609161	.958765361993707	0	1.48894924221632	0	1.010683	.783021906811095	0	1.14325872936411	0	.8019596	0	0	0	0	0	1.11512435446017	0	1.3938494453527	0	1.140549	1.21662419417629	0
10609222	0	1.11096105234837	0	0	0	0	.885974973310237	0	0	0	0	0	0	0	0	0	1.11126656302072	0	0	0	0	0
10609251	.935274528679771	0	1.10532751844452	0	1.125764	.808585279013864	0	1.08851220255814	0	.8881278	0	0	0	0	0	1.05442289780615	0	1.1229428561355	0	1.184334	.975996265344018	0
10609252	0	.663416043198778	0	0	0	0	.679831851745131	0	0	0	0	0	0	0	0	0	.647161414711716	0	0	0	0	0
10610032	0	.337615030364355	0	0	0	0	.318149180550747	0	0	0	0	0	0	0	0	0	.324307098966689	0	0	0	0	0
10610042	0	.589059489764394	0	.506931415511473	0	0	.507426059175919	0	.439724443747508	0	0	0	0	0	0	0	.630023037074764	0	.56376276396958	0	0	0
10610052	0	.361980040854374	0	0	0	0	.437873521649901	0	0	0	0	0	0	0	0	0	.37507688114041	0	0	0	0	0
10610082	0	.883589148782041	0	.803651963802594	0	0	.761139088763878	0	.736271070392243	0	0	0	0	0	0	0	.945034555612147	0	.933694040380999	0	0	0
10610092	0	1.12251241022074	0	1.07036069451895	0	0	1.28897842509146	0	1.13223879408582	0	0	0	0	0	0	0	1.09498695822286	0	1.21597702782734	0	0	.784385248025093
10610122	0	.37532820029396	0	.493370462266036	0	0	.34054493698888	0	.424256769307462	0	0	0	0	0	0	0	.369003838039153	0	.532695571132021	0	0	0
10610142	0	1.12251241022074	0	1.0132902215357	0	0	1.28897842509146	0	.958824891977521	0	0	0	0	0	0	0	1.09498695822286	0	1.08711829073842	0	0	.742767584519591
10610151	.528646945839638	0	.493771902415571	0	.5201432	.522350590429248	0	.520546053092411	0	.5282731	0	0	0	0	0	.554796196924855	0	.537193938663278	0	.5600485	0	0
10610161	.669077903312613	0	.612562087362543	0	.6452577	.602777505985314	0	.656117517332748	0	.6214333	0	0	0	0	0	.717974241929477	0	.645884515751586	0	.7237875	0	0
10610162	0	.294529744882197	0	.268561534229289	0	0	.253712983898186	0	.246781616222391	0	0	0	0	0	0	0	.315011518537382	0	.311992528871879	0	0	0
10610202	0	1.12251241022074	0	1.07036069451895	0	0	1.28897842509146	0	1.13223879408582	0	0	0	0	0	0	0	1.09498695822286	0	1.21597702782734	0	0	.784385248025093
10610211	.47062370855462	0	.415342114397748	0	.4614433	.511904620180767	0	.51787161532303	0	.5167457	0	0	0	0	0	.487001261307574	0	.465911631196739	0	.4911181	0	0
10610261	.471411576574623	0	.41813529646151	0	.5035025	.478542133682068	0	.450840590093486	0	.494149	0	0	0	0	0	.417535806255822	0	.41104846097353	0	.460854	0	0
10701032	0	1.62891061316743	0	1.58430299661888	0	0	1.97043089311433	0	1.9614836495174	0	0	0	0	0	0	0	1.68784515906348	0	1.71277026161935	0	0	1.33344528483799
10701082	0	1.12598477261098	0	1.07112259748432	0	0	1.02163476527687	0	1.01042320524834	0	0	0	0	0	0	0	1.1070117621385	0	1.11372500700707	0	0	0
10701111	.594219453917365	0	.530565071554122	0	.5805252	.550445692706169	0	.603819416989471	0	.5649604	0	0	0	0	0	.551787455639168	0	.519282131462735	0	.5572319	0	0
10701132	0	1.41557155296007	0	1.28312144078425	0	0	1.66597114552913	0	1.4302327837098	0	0	0	0	0	0	0	1.37172746670303	0	1.33640951711749	0	0	.673842903163874
10701151	1.33412037980469	0	0	0	1.313038	1.22018650650635	0	0	0	1.256181	0	0	0	0	0	1.35526121173369	0	0	0	1.374183	0	0
10701161	.792970311038919	0	0	0	.7802147	.78352594338002	0	0	0	.7924096	0	0	0	0	0	.832194295387282	0	0	0	.8400728	0	0
10701172	0	1.12251241022074	0	.996640014490869	0	0	1.28897842509146	0	1.05760299182996	0	0	0	0	0	0	0	1.09498695822286	0	1.06131024854605	0	0	0
10701181	3.17188081327352	0	0	0	3.120859	3.13410400446467	0	0	0	3.169638	0	0	0	0	0	3.32877780441245	0	0	0	3.360291	0	0
10701232	0	.883589148782041	0	.760396893382695	0	0	.761139088763878	0	.659586665621262	0	0	0	0	0	0	0	.945034555612147	0	.845644051436728	0	0	0
10701242	0	.658031305557417	0	.649713344846694	0	0	.656633782878547	0	.623106040974724	0	0	0	0	0	0	0	.663998322778727	0	.712996196591176	0	0	0
10702011	1.02057583797811	0	.93354739199277	0	1.086929	1.28787636600316	0	.9609320788651	0	1.266942	0	0	0	0	0	.900231213405865	0	.900468366423278	0	.9406703	0	0
10702022	0	.37279244841195	0	.334045780476616	0	0	.337032581315491	0	.375944925471418	0	0	0	0	0	0	0	.358963946479124	0	.318643829868471	0	0	0
10702062	0	.325200647902856	0	.275884275583219	0	0	.298860785630776	0	.305333712381904	0	0	0	0	0	0	0	.348714849174754	0	.301232545970498	0	0	0
10702071	.871620954278328	0	.758630171815088	0	.9380755	.92322640471866	0	.891501863462978	0	.9867311	0	0	0	0	0	.661945505930716	0	.625632194624979	0	.7014099	.621004356302718	0
10702072	0	.507034802718234	0	.421742913591422	.4911895	0	.574207146400971	0	.461020496737226	.5785571	0	0	0	0	0	0	.491899253739765	0	.433516318858442	.3344306	0	.294692711835365
10702111	.91412036929117	0	.821122343648122	0	.9730248	.806346040263673	0	.640886856712231	0	.8916627	0	0	0	0	0	.800367536698663	0	.881264584385819	0	.8379308	0	0
10702151	.374203054370201	0	.314061433820366	0	.4046498	.379124644443223	0	.25602791589043	0	.4274419	0	0	0	0	0	.322101622075928	0	.28663374641033	0	.3411107	.319659809091036	0
10702161	.512045271857297	0	.473569129654688	0	.4430101	.485614580823761	0	.384299021150481	0	.4561647	0	0	0	0	0	.403706683308827	0	.387132292471398	0	.3557056	0	0
10702162	0	1.11837717350675	0	.910920676384086	0	0	1.01109778963625	0	.77334479536964	0	0	0	0	0	0	0	1.07689171542685	0	.878936851194279	0	0	0
10703011	.6756098613379	0	0	0	.7024846	.792155188006763	0	0	0	.8515589	0	0	0	0	0	.560550208310254	0	0	0	.5752976	0	0
10703012	0	1.42232995166768	0	0	0	0	1.32537215753781	0	0	0	0	0	0	0	0	0	1.15045413481855	0	0	0	0	0
10703032	0	1.49542472554409	0	0	0	0	1.68454495238641	0	0	0	0	0	0	0	0	0	1.3027627372766	0	0	0	0	0
10703052	0	1.7240991943295	0	0	0	0	1.50941787688789	0	0	0	0	0	0	0	0	0	1.49675611133911	0	0	0	0	0
10703071	.940483032166671	0	.915156756606276	0	.8587099	1.01863411850369	0	.937872055403051	0	1.030935	0	0	0	0	0	.874414151497072	0	.909229730482751	0	.8182195	0	0
10703072	0	.463253155737934	0	.524090783917298	0	0	.441080441185238	0	.516347273663137	0	0	0	0	0	0	0	.401208873594654	0	.40691886531873	0	0	0
10703102	0	.948220253993618	0	1.00266955692367	0	0	.883581286059296	0	1.09341443227265	0	0	0	0	0	0	0	.766969464549204	0	.690167444997396	0	0	0
10703111	.836657668152472	0	.929254852876751	0	.8657951	1.05847910418746	0	1.09562900442107	0	1.10002	0	0	0	0	0	.857536424011666	0	.954631891157671	0	.8745301	0	0
10703122	0	.511823125197315	0	.562154076759845	0	0	.46418662791665	0	.623038804063708	0	0	0	0	0	0	0	.428181533352325	0	.422853689128488	0	0	0
10703132	0	.463253155737934	0	.605680279545351	0	0	.441080441185238	0	.563146640879794	0	0	0	0	0	0	0	.401208873594654	0	.475203892039907	0	0	0
10703161	.687702784452693	0	.727617978427106	0	.7169421	.75878103880624	0	.865137459571601	0	.8198093	0	0	0	0	0	.619250716536518	0	.652300720164619	0	.6352697	.68673960618287	0
10703192	0	.463253155737934	0	.524090783917298	0	0	.441080441185238	0	.542573207744262	0	0	0	0	0	0	0	.401208873594654	0	.40691886531873	0	0	0
10704011	.773767832370365	0	.664585816387079	0	.9360857	.931883131751681	0	.679365942269856	0	1.019948	0	0	0	0	0	.807744418474262	0	.658220297069323	0	.9331004	0	0
10704012	0	.899803810349118	0	.801817485369608	0	0	1.18261994197959	0	1.20999261962044	0	0	0	0	0	0	0	.959154021192066	0	.839760233694492	0	0	0
10704032	0	.449901905174559	0	.406076218184812	0	0	.591310199438665	0	.565572831732043	0	0	0	0	0	0	0	.479577072601292	0	.431913016094445	0	0	0
10704062	0	1.11567415748191	0	1.00622357153194	0	0	1.65630867215962	0	1.57994638244183	0	0	0	0	0	0	0	1.14221028759478	0	1.01147582171606	0	0	.95148931387946
10704082	0	.521289691802749	0	.486098295505497	0	0	.648567710206642	0	.618004174942508	0	0	0	0	0	0	0	.494950532542069	0	.452885819266729	0	0	0
10704111	1.05153213550565	0	.864513237987058	0	1.075358	1.33268308074309	0	.918228625310593	0	1.339412	0	0	0	0	0	1.18610367882045	0	.994445714790786	0	1.2134	0	0
10704151	1.21078531814559	0	1.13901700707551	0	.9360857	1.15589730610572	0	1.01302654002636	0	1.019948	0	0	0	0	0	1.1132616816903	0	.951999858277935	0	.9331004	.985172776764932	0
10704152	0	1.15571880752976	0	.994456111594456	0	0	1.36432268972768	0	1.14356821359206	0	0	0	0	0	0	0	1.12399153032257	0	.980205604983136	0	0	0
10704161	.797258881125379	0	.731000048090586	0	.8210049	.902421761276933	0	.806174051503383	0	.9337801	0	0	0	0	0	.86844587512828	0	.732002931242903	0	.8893156	.817266524732569	0
10704202	0	.672898494745908	0	.579919026660555	0	0	.827977745103956	0	.685439965663965	0	0	0	0	0	0	0	.672488206870762	0	.581846918962105	0	0	0
10704211	1.36125130556216	0	1.18696790926867	0	1.363626	1.47505233777039	0	1.06684295015321	0	1.484077	0	0	0	0	0	1.27780504310073	0	1.14682952431324	0	1.186196	1.31219510095783	0
10704212	0	.899803810349118	0	.801817485369608	0	0	1.18261994197959	0	1.20999261962044	0	0	0	0	0	0	0	.959154021192066	0	.839760233694492	0	0	0
10704251	1.04582984106938	0	.999596197181311	0	1.066593	.959663341079355	0	.973112555716888	0	.9889483	0	0	0	0	0	1.10269231394849	0	1.15171682215012	0	1.12288	0	0
10704252	0	1.36998520487398	0	1.26021049316541	0	0	1.65574029137317	0	1.52931946559595	0	0	0	0	0	0	0	1.44302111366277	0	1.4026115640407	0	0	0
10704261	.797258881125379	0	.666543342009171	0	.8210049	.902421761276933	0	.754326740664245	0	.9337801	0	0	0	0	0	.86844587512828	0	.689956374396477	0	.8893156	0	0
10704262	0	1.11567415748191	0	1.00622357153194	0	0	1.65630867215962	0	1.57994638244183	0	0	0	0	0	0	0	1.14221028759478	0	1.01147582171606	0	0	0
10705011	1.12776229824062	0	1.01201597194215	0	1.166156	1.21783318112842	0	1.21288888462055	0	1.257811	0	0	0	0	0	1.14674587968359	0	.998352301056023	0	1.177817	.901535252549182	0
10705042	0	.557837250470052	0	0	0	0	.828154107630939	0	0	0	0	0	0	0	0	0	.571105143797391	0	0	0	0	0
10705111	.4819707746595	0	.439493188629866	0	.4962413	.573547657462615	0	.538276138050358	0	.5895876	0	0	0	0	0	.403504564160249	0	.367528281623438	0	.4140701	.347503913243967	0
10705161	.773767832370365	0	.664585816387079	0	.9360857	.931883131751681	0	.577297263195415	0	1.019948	0	0	0	0	0	.807744418474262	0	.697830405863895	0	.9331004	.705242755030719	0
10705162	0	.458969716811144	0	.387524078022043	0	0	.637705880274093	0	.50938683785904	0	0	0	0	0	0	0	.48376069144602	0	.410626886938393	0	0	0
10705181	1.20787643271871	0	1.09410377390974	0	1.363626	1.43285645162688	0	1.30345194991095	0	1.484077	0	0	0	0	0	1.0440917752857	0	.978243997261112	0	1.186196	0	0
10705182	0	.449901905174559	0	.429910907467877	0	0	.591310199438665	0	.642400203408553	0	0	0	0	0	0	0	.479577072601292	0	.458605554382172	0	0	0
10705251	.982081041711728	0	.867095672288174	0	1.014169	1.09876738801284	0	.968141363920555	0	1.131551	0	0	0	0	0	.895059579228232	0	.795384958921893	0	.9180983	.856894904112756	0
10705252	0	.722653137397626	0	.660027343515164	.5403119	0	1.00432976343884	0	.888065474580987	.6935627	0	0	0	0	0	0	.69435349343303	0	.678024479955899	.4346377	0	.392043543340742
10706082	0	.648844914977684	0	0	0	0	.651824020387489	0	0	0	0	0	0	0	0	0	.564037164307965	0	0	0	0	0
10706102	0	.711164889969289	0	.890133861687643	0	0	.662685850320037	0	.811195637486994	0	0	0	0	0	0	0	.575227129414533	0	.588588106236393	0	0	0
10706111	1.03768444481554	0	1.41709599052871	0	1.079842	1.08441960890664	0	1.52237640167315	0	1.173828	0	0	0	0	0	.841117435364251	0	1.06346996986796	0	.862136	0	0
10706142	0	1.49542472554409	0	0	0	0	1.68454495238641	0	0	0	0	0	0	0	0	0	1.3027627372766	0	0	0	0	0
10706151	1.27009797027877	0	1.29073730414445	0	1.323374	1.40217661749227	0	1.46679224138059	0	1.547915	0	0	0	0	0	1.35339355605724	0	1.3550284121642	0	1.386183	0	0
10706161	.423366061906614	0	0	0	.4411246	.467392128849226	0	0	0	.5159715	0	0	0	0	0	.451131185352412	0	0	0	.4620609	0	0
10706202	0	1.82505701458653	0	1.86034438184806	0	0	2.03689580710448	0	2.25969810543382	0	0	0	0	0	0	0	1.54925968456892	0	1.48423227392982	0	0	0
10706232	0	.639777103341099	0	.802609601728427	0	0	.60542833955206	0	.832344477029433	0	0	0	0	0	0	0	.559853545463238	0	.595425890540971	0	0	0
10706242	0	.694879733606902	0	.812536015103912	0	0	.661620821692065	0	.763158049472201	0	0	0	0	0	0	0	.601813124376204	0	.626031270178926	0	0	0
10706251	.823241075058215	0	0	0	.9973301	.965302546091955	0	0	0	1.118111	0	0	0	0	0	.841560602619145	0	0	0	.9679067	0	0
10707042	0	2.33543160483025	0	2.36177308455476	0	0	2.03896555385897	0	2.29280980695997	0	0	0	0	0	0	0	2.24563330934474	0	2.24146508999393	0	0	0
10707052	0	1.6564636885236	0	1.47734035884933	0	0	1.7120141013106	0	1.51847662899839	0	0	0	0	0	0	0	1.54081952869471	0	1.37895001750183	0	0	0
10707071	.684691564514059	0	.895977243283819	0	.7766523	.621637249557534	0	.830097867983622	0	.6761283	0	0	0	0	0	.645385127308794	0	.993177665413813	0	.7187149	.881287397561572	0
10707082	0	1.12448128434557	0	.994368098665698	0	0	.807182044545341	0	.714803032461716	0	0	0	0	0	0	0	1.11412686562487	0	.974703733032878	0	0	0
10707111	.683509870204593	0	.714423017000262	0	.7135634	.664975734062899	0	.817960197638088	0	.7100235	0	0	0	0	0	.749583309886422	0	.79499123411992	0	.7641112	0	0
10707142	0	.683438282358157	0	.963941241018683	0	0	.533838860529164	0	.76658677805555	0	0	0	0	0	0	0	.638052098080867	0	.834470837403814	0	0	0
10707151	1.3885110650839	0	0	0	1.449219	1.3188125486333	0	0	0	1.411789	0	0	0	0	0	1.39820950650069	0	0	0	1.429478	0	0
10707181	.770544618411583	0	.891848347442119	0	.8016132	.678545576315759	0	.779356832285554	0	.7273144	0	0	0	0	0	.851276024744005	0	.916465904542371	0	.8675067	0	0
10707211	2.08276670534638	0	0	0	2.173829	1.97821940031143	0	0	0	2.117684	0	0	0	0	0	2.09731441546686	0	0	0	2.144218	0	0
10707251	1.14971789843709	0	1.67162256682805	0	1.208276	.908363388230888	0	1.4458117685619	0	.9438441	0	0	0	0	0	1.05397973055126	0	1.34075745602332	0	1.078563	1.03815901563262	0
10707261	1.37229179901392	0	0	0	1.302435	1.00296002461383	0	0	0	1.019942	0	0	0	0	0	1.35994016102219	0	0	0	1.317438	0	0
10707262	0	.828231930126351	0	0	.6351511	0	.856007050655298	0	0	.6276525	0	0	0	0	0	0	.770409888357874	0	0	.5602545	0	0
10708011	.988211202127689	0	0	0	1.018598	1.04687621701251	0	0	0	1.075665	0	0	0	0	0	.807301251219368	0	0	0	.8273298	0	0
10708052	0	.722653137397626	0	.669733067755853	0	0	1.00432976343884	0	.805725030079625	0	0	0	0	0	0	0	.69435349343303	0	.692317059733089	0	0	.416884132961295
10708062	0	.917939261893188	0	.826398051383248	0	0	1.27541130365045	0	1.07754545963738	0	0	0	0	0	0	0	.967521258881521	0	.902720136456254	0	0	0
10708071	1.20787643271871	0	1.09410377390974	0	1.363626	1.43285645162688	0	1.32746499065216	0	1.484077	0	0	0	0	0	1.0440917752857	0	.978243997261112	0	1.186196	1.10317883482754	0
10708072	0	.505004535440361	0	.496724740071056	0	0	.647502224680932	0	.612210122605303	0	0	0	0	0	0	0	.521536651514258	0	.540848379392001	0	0	0
10708111	.603938216359356	0	.520018881891192	0	.681813	.716428225813439	0	.672138600972051	0	.7420385	0	0	0	0	0	.522046043358681	0	.463806655293803	0	.5930982	0	0
10708132	0	.913323183700824	0	.758131545686536	0	0	1.1038270132147	0	.915141070890269	0	0	0	0	0	0	0	.962014323796217	0	.808121398157136	0	0	0
10708181	1.21078531814559	0	1.25107923676614	0	.9360857	1.15589730610572	0	1.01352683005831	0	1.019948	0	0	0	0	0	1.1132616816903	0	1.02339435989158	0	.9331004	1.23165077201081	0
10709151	1.21303861637398	0	1.14653041745033	0	1.265037	1.15635457639506	0	1.30817123510669	0	1.207592	0	0	0	0	0	1.43278184672068	0	1.37592277184695	0	1.464633	0	0
10709161	.574858841498009	0	.669929975429305	0	.6041382	.454181636379296	0	.685036483160146	0	.4719221	0	0	0	0	0	.526989709559798	0	.602357600106947	0	.5392817	.462957512450891	0
10709172	0	.555480697903284	0	.562891480603996	0	0	.442987532344892	0	.470658023235206	0	0	0	0	0	0	0	.555633343515617	0	.523403541731061	0	0	0
10709211	.686146007227497	0	.912984245447504	0	.6512173	.501480012306913	0	.630678209604321	0	.509971	0	0	0	0	0	.679970236226926	0	.817948525936186	0	.6587189	.761520483367637	0
10709212	0	1.25373662560475	0	1.37860364585413	0	0	1.00049045174393	0	1.02979982136779	0	0	0	0	0	0	0	1.14201373092331	0	1.13916443039501	0	0	0
10709261	.562724122814203	0	.621094682393057	0	.5910805	.497661228029501	0	.612617475213287	0	.5236774	0	0	0	0	0	.526843648110363	0	.620390892895355	0	.5396869	.509675466418425	0
10710011	.952703711840355	0	1.18727433292975	0	.9831947	1.08007865890994	0	1.20269811759653	0	1.123075	0	0	0	0	0	.993126295246228	0	1.12386944506475	0	1.012391	0	0
10710022	0	.575182490563149	0	0	0	0	.56139756141006	0	0	0	0	0	0	0	0	0	.501843161158644	0	0	0	0	0
10710071	.274413763499764	0	.363181146690964	0	.3324434	.32176747687322	0	.370226073941924	0	.3727038	0	0	0	0	0	.280520200873048	0	.317441376520089	0	.3226356	0	0
10710102	0	.426518068894066	0	.535072958350134	0	0	.403618847344933	0	.554896671898101	0	0	0	0	0	0	0	.373235696975492	0	.396950656705742	0	0	0
10710222	0	1.293073751763	0	1.33457419302374	0	0	1.13206329344149	0	1.44640573795856	0	0	0	0	0	0	0	1.12256726952011	0	1.08897650758333	0	0	0
10710261	.85098514612192	0	1.02805187188632	0	.8805235	1.04961406513375	0	1.01383951132827	0	1.094515	0	0	0	0	0	.790231681830228	0	.90265185500059	0	.8087009	1.03214469074584	0
10710262	0	1.21670410396069	0	1.27218025147645	0	0	1.35793023347116	0	1.40240271848322	0	0	0	0	0	0	0	1.03283995505997	0	1.01189548004726	0	0	0
10801011	.622300905708257	0	.640908557890467	0	.4598525	.579310648775762	0	.53773894282063	0	.4796488	0	0	0	0	0	.567553372091564	0	.562776527064733	0	.4675267	0	0
10801012	0	.426138633448902	0	0	0	0	.469171839139215	0	0	0	0	0	0	0	0	0	.459924877748266	0	0	0	0	0
10801032	0	.870413233629171	0	.774245793404008	0	0	1.03113503994929	0	.906884378217475	0	0	0	0	0	0	0	.928216993185988	0	.845774296747627	0	0	0
